name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,easting,northing,longitude,latitude,runtime,price_range
Toby Carvery,"415 Brighton Road, Croydon",South Croydon,,Croydon,,,E09000008,South Croydon,E05011484,532572.0001,163549.0001,-0.095865945,51.35502698,03/20/2022,£££
Purley Arms,345 Brighton Road,South Croydon,,Croydon,,,E09000008,South Croydon,E05011484,532488.0001,163068.0001,-0.09725087,51.35072346,03/20/2022,££
Whelan's,13 Selsdon Road,South Croydon,,Croydon,,,E09000008,South Croydon,E05011484,532604.0001,164351.0001,-0.09510754,51.36222769,03/20/2022,££
Crown & Sceptre,32 Junction Road,South Croydon,,Croydon,,,E09000008,South Croydon,E05011484,532624.0001,163987.0001,-0.094956174,51.35895148,03/20/2022,£
Croham Arms,1 Croham Road,South Croydon,,Croydon,,,E09000008,South Croydon,E05011484,532726.0001,164306.0001,-0.093372817,51.36179474,03/20/2022,£££
Sir Julian Huxley,152 Addington Road,Selsdon,,Croydon,,,E09000008,Selsdon Vale & Forestdale,E05011481,535082.0001,162290.0001,-0.060314735,51.34312031,03/20/2022,£
Golden Ark,186 Addington Road,Selsdon,,Croydon,,,E09000008,Selsdon Vale & Forestdale,E05011481,535082.0001,162290.0001,-0.060314735,51.34312031,03/20/2022,£££
Fox,Coulsdon Corner Fox Lane,Coulsdon,,Croydon,,,E09000008,Old Coulsdon,E05011474,531949.0001,156901.0001,-0.107270877,51.29542075,03/20/2022,£££
Gardeners Arms,107 London Road,Mitcham,,Merton,,,E09000024,Figge's Marsh,E05000460,527946.0001,169510.0001,-0.16012414,51.40966554,03/20/2022,£££
White Lion of Mortimer,223 London Road,Mitcham,,Merton,,,E09000024,Figge's Marsh,E05000460,527830.0001,169160.0001,-0.161917483,51.4065459,03/20/2022,£££
Kings Arms,268 London Road,Mitcham,,Merton,,,E09000024,Figge's Marsh,E05000460,527782.0001,169109.0001,-0.162625676,51.40609833,03/20/2022,£
Crown Inn,407 London Road,Mitcham,,Merton,,,E09000024,Cricket Green,E05000458,527250.0001,168134.0001,-0.170620856,51.3974546,03/20/2022,££
Surrey Arms,Morden Road,Mitcham,,Merton,,,E09000024,Ravensbury,E05000468,526625.0001,168359.0001,-0.17952083,51.3996168,03/20/2022,£
Windmill,40 Commonside West,Mitcham,,Merton,,,E09000024,Figge's Marsh,E05000460,527975.0001,168713.0001,-0.159994958,51.40249555,03/20/2022,££
Park Place,54 Commonside West,Mitcham,,Merton,,,E09000024,Cricket Green,E05000458,528062.0001,168414.0001,-0.15885272,51.3997885,03/20/2022,££
Crown of Mitcham,Carshalton Road,Mitcham,,Merton,,,E09000024,Cricket Green,E05000458,528187.0001,167282.0001,-0.1574655,51.38958583,03/20/2022,£
Ravensbury,260 Croydon Road,Mitcham,,Merton,,,E09000024,Cricket Green,E05000458,528248.0001,168123.0001,-0.156285274,51.39713096,03/20/2022,££
Tudor Rose,270 Coulsdon Road,Coulsdon,,Croydon,,,E09000008,Old Coulsdon,E05011474,531210.0001,157869.0001,-0.117509267,51.30429191,03/20/2022,££
Coulsdon Manor Hotel,Coulsdon Court Road,Coulsdon,,Croydon,,,E09000008,Old Coulsdon,E05011474,530757.0001,159244.0001,-0.123500588,51.31675463,03/20/2022,££
Pembroke,12-16 Chipstead Valley Road,Coulsdon,,Croydon,,,E09000008,Coulsdon Town,E05011466,529763.0001,159615.0001,-0.137622335,51.32031682,03/20/2022,£
Smugglers Inn,320 Chipstead Valley Road,Coulsdon,,Croydon,,,E09000008,Coulsdon Town,E05011466,529002.0001,159409.0001,-0.148612742,51.31863838,03/20/2022,££
Plough on the Pond,774 London Road,Thornton Heath,,Croydon,,,E09000008,West Thornton,E05011488,531301.0001,167839.0001,-0.11252521,51.39387993,03/20/2022,££
Railway Telegraph,19 Brigstock Road,Thornton Heath,,Croydon,,,E09000008,Bensham Manor,E05011464,532164.0001,168239.0001,-0.09997776,51.39727461,03/20/2022,£
Welcome Inn,300 Parchmore Road,Thornton Heath,,Croydon,,,E09000008,Thornton Heath,E05011486,531934.0001,169240.0001,-0.102910042,51.40632487,03/20/2022,£££
Prince George,2 High Street,Thornton Heath,,Croydon,,,E09000008,Thornton Heath,E05011486,532714.0001,168302.0001,-0.09205196,51.39771242,03/20/2022,££
Elliotts,5 High Street,Purley,,Croydon,,,E09000008,Purley & Woodcote,E05011476,531350.0001,161609.0001,-0.114123368,51.3378744,03/20/2022,£
Jolly Farmers,7 Purley Road,Purley,,Croydon,,,E09000008,Purley & Woodcote,E05011476,531313.0001,161566.0001,-0.114670151,51.33749646,03/20/2022,£
Foxley Hatch,8-9 Russell Hill Road,Purley,,Croydon,,,E09000008,Purley & Woodcote,E05011476,531213.0001,161702.0001,-0.116054948,51.33874191,03/20/2022,££
Pear Tree,908 Brighton Road,Purley,,Croydon,,,E09000008,Purley & Woodcote,E05011476,531350.0001,161737.0001,-0.114076144,51.33902484,03/20/2022,£
Kenley Hotel,62 Godstone Road,Kenley,,Croydon,,,E09000008,Kenley,E05011469,532447.0001,160219.0001,-0.098899207,51.32512678,03/20/2022,££
Wattenden Arms,5 Old Lodge Lane,Kenley,,Croydon,,,E09000008,Kenley,E05011469,532331.0001,158198.0001,-0.101313482,51.30698935,03/20/2022,££
Whistler's Bar,Croydon Park Hotel 7 Altyre Road,Croydon,,Croydon,,,E09000008,Addiscombe West,E05011463,532952.0001,165507.0001,-0.089678991,51.37253612,03/20/2022,££
Alma,10 Alma Road,Sidcup,Sidcup,Bexley,,,E09000004,Sidcup,E05011230,546306.0001,172447.0001,0.104927683,51.4316189,03/20/2022,£££
White Cross,146 Northcray Road,Bexley,North Cray,Bexley,,,E09000004,St. Mary's & St. James,E05011229,548778.0001,172309.0001,0.140408315,51.42973501,03/20/2022,££
Seven Stars,400 Footscray  High Street,Sidcup,Foots Cray,Bexley,,,E09000004,Sidcup,E05011230,547419.0001,170970.0001,0.120314234,51.41805738,03/20/2022,£
Star at Sidcup Place,"Sidcup Place, Chislehurst Road",Sidcup,Sidcup,Bexley,,,E09000004,Sidcup,E05011230,546275.0001,171656.0001,0.104155343,51.42451854,03/20/2022,£
Tailor's Chalk,47-49 High Street,Sidcup,Sidcup,Bexley,,,E09000004,Sidcup,E05011230,546348.0001,171784.0001,0.105257559,51.42564997,03/20/2022,££
Hopper's Hut,1 Invicta Parade. Sidcup High Street,Sidcup,Sidcup,Bexley,,,E09000004,Sidcup,E05011230,546569.0001,171603.0001,0.108359511,51.42396629,03/20/2022,£
Hill Top Tap,"7-8 Elm Parade, Main Road",Sidcup,Sidcup,Bexley,,,E09000004,Sidcup,E05011230,546106.0001,171788.0001,0.101780489,51.42574837,03/20/2022,££
Horse & Groom,136 Main Road,Sidcup,Sidcup,Bexley,,,E09000004,Longlands,E05011227,545665.0001,171879.0001,0.095478553,51.42667968,03/20/2022,£
Charcoal,299 Main Road,Sidcup,Sidcup,Bexley,,,E09000004,Longlands,E05011227,545091.0001,172225.0001,0.087368853,51.42993633,03/20/2022,£££
Bear & Ragged Staff,2 London Road,Crayford,Crayford,Bexley,,,E09000004,Crayford,E05011222,551329.0001,174802.0001,0.178146123,51.45146175,03/20/2022,££
One Bell,170 Old Road,Crayford,Crayford,Bexley,,,E09000004,Crayford,E05011222,551190.0001,175002.0001,0.176232474,51.45329611,03/20/2022,££
Duke's Head,53 Crayford High Street,Crayford,Crayford,Bexley,,,E09000004,Crayford,E05011222,551302.0001,174965.0001,0.177827526,51.4529337,03/20/2022,££
Crayford Arms,37 Crayford High Street,Crayford,Crayford,Bexley,,,E09000004,Crayford,E05011222,551388.0001,174840.0001,0.17901094,51.45178745,03/20/2022,£
Penny Farthing,3 Waterside,Crayford,Dartford,Bexley,,,E09000004,Crayford,E05011222,551463.0001,174841.0001,0.180090044,51.45177638,03/20/2022,£££
Hackney Carriage,165 Station Road,Sidcup,,Bexley,,,E09000004,Blackfen & Lamorbey,E05011220,546201.0001,172789.0001,0.103559333,51.4347194,03/20/2022,££
Iron Horse,122 Station Road,Sidcup,Sidcup,Bexley,,,E09000004,Blackfen & Lamorbey,E05011220,546245.0001,172743.0001,0.104172952,51.43429466,03/20/2022,£
Halfway House,188c Halfway Street,Sidcup,Halfway,Bexley,,,E09000004,Blackfen & Lamorbey,E05011220,545158.0001,173413.0001,0.088819136,51.44059528,03/20/2022,£
Black Boy,Southspring,Sidcup,Avery Hill,Greenwich,,,E09000011,Eltham South,E05000219,544977.0001,173840.0001,0.08639133,51.44447893,03/20/2022,££
Olde Black Horse,43 Halfway Street,Sidcup,Lamorbey,Bexley,,,E09000004,Blackfen & Lamorbey,E05011220,545920.0001,173013.0001,0.09961151,51.43680484,03/20/2022,££
George Staples,273 Blackfen Road,Blackfen,,Bexley,,,E09000004,Blackfen & Lamorbey,E05011220,546055.0001,174561.0001,0.102191489,51.45068121,03/20/2022,£££
Jolly Fenman,64-68 Blackfen Road,Sidcup,Blackfen,Bexley,,,E09000004,Blackfen & Lamorbey,E05011220,545470.0001,174579.0001,0.093784954,51.45099358,03/20/2022,££
Hangar,37 The Oval,Sidcup,Blackfen,Bexley,,,E09000004,Blendon & Penhill,E05011221,546203.0001,173888.0001,0.104042024,51.44459508,03/20/2022,£££
Broken Drum,308 Westwood Lane,Blackfen,,Bexley,,,E09000004,Blackfen & Lamorbey,E05011220,546236.0001,174625.0001,0.104821218,51.45120962,03/20/2022,£
Wings Sports Bar,Welling United FC.  Park View Road,Welling,Welling,Bexley,,,E09000004,Falconwood & Welling,E05011226,547097.0001,175619.0001,0.117618248,51.45991908,03/20/2022,£
"Guy, Earl Of Warwick",Park View Road,Welling,Welling,Bexley,,,E09000004,Falconwood & Welling,E05011226,547058.0001,175684.0001,0.117084251,51.46051333,03/20/2022,£
Wrong 'Un,234-236 Broadway,Bexleyheath,,Bexley,,,E09000004,Bexleyheath,E05011219,548592.0001,175371.0001,0.139020102,51.45729995,03/20/2022,£££
Rose & Crown,15 Welling High Street,Welling,Welling,Bexley,,,E09000004,Falconwood & Welling,E05011226,546856.0001,175788.0001,0.114221539,51.46150037,03/20/2022,£
Door Hinge,"11, Welling High Street",Welling,,Bexley,,,E09000004,Falconwood & Welling,E05011226,546856.0001,175788.0001,0.114221539,51.46150037,03/20/2022,££
Nags Head,37 Welling High Street,Welling,Welling,Bexley,,,E09000004,Falconwood & Welling,E05011226,546856.0001,175788.0001,0.114221539,51.46150037,03/20/2022,££
Foresters Arms,344 Upper Wickham Lane,Welling,East Wickham,Bexley,,,E09000004,East Wickham,E05011224,546596.0001,177193.0001,0.111064,51.47419374,03/20/2022,£
Green Man,168 Wickham Street,Welling,East Wickham,Bexley,,,E09000004,East Wickham,E05011224,545422.0001,176290.0001,0.093798292,51.46638192,03/20/2022,£££
New Cross Turnpike,55 Bellegrove Road,Welling,Welling,Bexley,,,E09000004,Falconwood & Welling,E05011226,546282.0001,175860.0001,0.105993719,51.46229606,03/20/2022,£££
Plough & Harrow,143 Bellegrove Road,Welling,Welling,Bexley,,,E09000004,Falconwood & Welling,E05011226,546007.0001,175924.0001,0.102063899,51.46294221,03/20/2022,£
We Anchor In Hope,320 Bellegrove Road,Welling,Welling,Bexley,,,E09000004,East Wickham,E05011224,544966.0001,176211.0001,0.087205052,51.46578899,03/20/2022,££
Prince of Wales,13a Woolwich Road,Belvedere,Upper Belvedere,Bexley,,,E09000004,Belvedere,E05011218,548844.0001,178248.0001,0.143856899,51.4830872,03/20/2022,££
Eardley Arms,44 Woolwich Road,Belvedere,Upper Belvedere,Bexley,,,E09000004,Belvedere,E05011218,548741.0001,178290.0001,0.14239216,51.48349172,03/20/2022,£
Royal Standard,39 Nuxley Road,Belvedere,Upper Belvedere,Bexley,,,E09000004,Belvedere,E05011218,549092.0001,178067.0001,0.147349817,51.48139536,03/20/2022,£
Fox,79 Nuxley Road,Belvedere,Upper Belvedere,Bexley,,,E09000004,Belvedere,E05011218,549015.0001,177977.0001,0.146203655,51.4806069,03/20/2022,££
Village Inn,104 Nuxley Road,Belvedere,Upper Belvedere,Bexley,,,E09000004,Belvedere,E05011218,548938.0001,177850.0001,0.145041928,51.47948593,03/20/2022,£££
Victoria,2 Victoria Street,Belvedere,Upper Belvedere,Bexley,,,E09000004,Belvedere,E05011218,548829.0001,178089.0001,0.143573993,51.48166233,03/20/2022,£
Halfway House,165 Lower Road,Belvedere,Belvedere,Bexley,,,E09000004,Belvedere,E05011218,550152.0001,179052.0001,0.163024126,51.48996625,03/20/2022,££
Morgan,1 Clydesdale Way,Belvedere,Belvedere,Bexley,,,E09000004,Belvedere,E05011218,549782.0001,179765.0001,0.158000778,51.49647151,03/20/2022,£
Great Harry,99 Parsonage Manor Way,Belvedere,Belvedere,Bexley,,,E09000004,Northumberland Heath,E05011228,549289.0001,177584.0001,0.149980857,51.47700306,03/20/2022,£
Kings Head,65 Bexley High Street,Bexley,Bexley,Bexley,,,E09000004,St. Mary's & St. James,E05011229,549520.0001,173613.0001,0.151625791,51.44125777,03/20/2022,£
Tanyard Lane,61-63 Bexley High Street,Bexley,Bexley,Bexley,,,E09000004,St. Mary's & St. James,E05011229,549520.0001,173613.0001,0.151625791,51.44125777,03/20/2022,£
Railway Tavern,38 Bexley High Street,Bexley,Bexley,Bexley,,,E09000004,St. Mary's & St. James,E05011229,549457.0001,173558.0001,0.150696669,51.44078015,03/20/2022,£££
George,74 Bexley High Street,Bexley,Bexley,Bexley,,,E09000004,St. Mary's & St. James,E05011229,549526.0001,173589.0001,0.151701928,51.44104052,03/20/2022,£
Three Blackbirds,118 Blendon Road,Bexley,Blendon,Bexley,,,E09000004,Blendon & Penhill,E05011221,547592.0001,174277.0001,0.124179017,51.44773048,03/20/2022,£££
Anchor,23-31 Bridgen Road,Bexley,Bridgen,Bexley,,,E09000004,Blendon & Penhill,E05011221,548385.0001,173969.0001,0.135454397,51.44475542,03/20/2022,£
Millers Arms,81 Bexley High Street,Bexley,Bexley,Bexley,,,E09000004,St. Mary's & St. James,E05011229,549647.0001,173530.0001,0.15341687,51.44047837,03/20/2022,£££
Traders,"Holiday Inn, Southwold Road",Bexley,Bexley,Bexley,,,E09000004,St. Mary's & St. James,E05011229,549790.0001,174133.0001,0.155728298,51.44585926,03/20/2022,£
Black Horse,63 Albert Road,Bexley,Bexley,Bexley,,,E09000004,St. Mary's & St. James,E05011229,549503.0001,174010.0001,0.151549054,51.4448298,03/20/2022,£
Miller & Carter,Hall Place,Bexley,Hall Place,Bexley,,,E09000004,Crayford,E05011222,550211.0001,174329.0001,0.16186577,51.44750903,03/20/2022,£
Albany,13 Steynton Avenue,Bexley,Albany Park,Bexley,,,E09000004,Blendon & Penhill,E05011221,547991.0001,172957.0001,0.12936531,51.43576431,03/20/2022,££
Kings Arms,156 Broadway,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549015.0001,175286.0001,0.145068895,51.45642491,03/20/2022,£££
Carved,146 Broadway,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549015.0001,175286.0001,0.145068895,51.45642491,03/20/2022,££
Furze Wren,"6 Market Place, Broadway Square",Bexleyheath,,Bexley,,,E09000004,Bexleyheath,E05011219,549235.0001,175259.0001,0.148222007,51.45612433,03/20/2022,£££
Rose,179 Broadway,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,548829.0001,175283.0001,0.142392179,51.45644689,03/20/2022,£
Brewers Fayre,51 Albion Road,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,548921.0001,175088.0001,0.143633406,51.45467037,03/20/2022,£
Marriott Hotel,1 Broadway,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549627.0001,175095.0001,0.153791137,51.4545471,03/20/2022,££
Prince Albert,2 Broadway,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549662.0001,175141.0001,0.154314024,51.45495122,03/20/2022,££
Twin Palace,6-8 Broadway,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549662.0001,175141.0001,0.154314024,51.45495122,03/20/2022,£
Frankie & Benny's,28-30 Broadway,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549471.0001,175204.0001,0.151593382,51.45556781,03/20/2022,££
Coach House,40 Watling Street,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549804.0001,175099.0001,0.156338702,51.45453624,03/20/2022,£
Golden Lion,258 Broadway,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Crook Log,E05011223,548461.0001,175393.0001,0.137144971,51.45753203,03/20/2022,££
Crook Log,Crook Log,Bexleyheath,Crook Log,Bexley,,,E09000004,Crook Log,E05011223,547882.0001,175478.0001,0.128851822,51.45844744,03/20/2022,£
Danson Stables,Danson Park,Bexleyheath,Crook Log,Bexley,,,E09000004,Crook Log,E05011223,547570.0001,175113.0001,0.124211392,51.45524884,03/20/2022,££
Royal Oak,66 Mount Road,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Crook Log,E05011223,548053.0001,174723.0001,0.130995569,51.45161804,03/20/2022,£
Celebrations @ Bexley,59 Lion Road,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Crook Log,E05011223,548510.0001,175208.0001,0.13777212,51.4558567,03/20/2022,£
Robin Hood & Little John,78 Lion Road,Bexleyheath,,Bexley,,,E09000004,Crook Log,E05011223,548502.0001,175006.0001,0.137572226,51.45404357,03/20/2022,££
Volunteer,46 Church Road,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,548612.0001,175653.0001,0.139426318,51.45982884,03/20/2022,£
William Camden,91 Avenue Road,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Crook Log,E05011223,548192.0001,175847.0001,0.133465807,51.46168231,03/20/2022,£
Jolly Millers,111 Mayplace Road West,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549617.0001,175468.0001,0.153805115,51.4579016,03/20/2022,££
Kentish Belle,8 Pickford Lane,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Crook Log,E05011223,548269.0001,176085.0001,0.134673347,51.46380089,03/20/2022,£££
Yacht,167 Long Lane,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549138.0001,176294.0001,0.147263368,51.46545066,03/20/2022,£
Traveller's Home,60-66 Long Lane,Bexleyheath,Bexleyheath,Bexley,,,E09000004,Bexleyheath,E05011219,549587.0001,175927.0001,0.15356778,51.4620342,03/20/2022,££
Earl Haig,The Pantiles,Bexleyheath,Bexleyheath,Bexley,,,E09000004,West Heath,E05011233,548761.0001,177064.0001,0.142163624,51.47246932,03/20/2022,£
Red Barn,Barnehust Road,Bexleyheath,Barnehurst,Bexley,,,E09000004,Barnehurst,E05011217,550019.0001,176290.0001,0.159936495,51.46518183,03/20/2022,£
Bird & Barrel,100 Barnehurst Road,Bexleyheath,Barnehurst,Bexley,,,E09000004,Barnehurst,E05011217,550019.0001,176290.0001,0.159936495,51.46518183,03/20/2022,£££
Ship,110 West Street,Erith,Erith,Bexley,,,E09000004,Erith,E05011225,550913.0001,178529.0001,0.1737547,51.48506393,03/20/2022,££
Duchess Of Kent,143 Brook Street,Erith,Northumberland Heath,Bexley,,,E09000004,Northumberland Heath,E05011228,549909.0001,177228.0001,0.158751886,51.47364001,03/20/2022,£££
Brewer's Arms,22 Brook Street,Erith,Northumberland Heath,Bexley,,,E09000004,Northumberland Heath,E05011228,550113.0001,177028.0001,0.161602345,51.47178868,03/20/2022,££
Running Horses,23 Erith High Street,Erith,Erith,Bexley,,,E09000004,Erith,E05011225,551543.0001,178111.0001,0.182642765,51.48113929,03/20/2022,££
Corner Pin,Slade Green Road,Erith,Slade Green,Bexley,,,E09000004,Slade Green & Northend,E05011231,552395.0001,177014.0001,0.194431008,51.47105277,03/20/2022,££
Royal Oak,270 Bexley Road,Erith,Northumberland Heath,Bexley,,,E09000004,Northumberland Heath,E05011228,550243.0001,177060.0001,0.163486497,51.47204173,03/20/2022,£
Pepper's Ghost,777 High Road,Leyton,London,Waltham Forest,,,E09000031,Leyton,E05000604,538090.0001,187892.0001,-0.00715089,51.57248654,03/20/2022,£
Lion & Key Hotel,475 High Road,Leyton,London,Waltham Forest,,,E09000031,Leyton,E05000604,537940.0001,186918.0001,-0.009696609,51.56376995,03/20/2022,££
Coach & Horses,391 High Road,Leyton,London,Waltham Forest,,,E09000031,Leyton,E05000604,538027.0001,186556.0001,-0.008584286,51.56049538,03/20/2022,£
Leyton Technical,"265B High Road, Leyton",Leyton,London,Waltham Forest,,,E09000031,Leyton,E05000604,538170.0001,186372.0001,-0.006594789,51.55880676,03/20/2022,£££
William the Fourth,816 High Road Leyton,Leyton,London,Waltham Forest,,,E09000031,Forest,E05000595,537919.0001,188072.0001,-0.009546397,51.57414605,03/20/2022,££
Signature Brewery Tap,"Unit 25, Leyton Business Centre, Etloe Road",Leyton,,Waltham Forest,,,E09000031,Leyton,E05000604,537192.0001,186895.0001,-0.02049135,51.56374574,03/20/2022,££
Bootlaces,596 Lea Bridge Road,Leyton,London,Waltham Forest,,,E09000031,Lea Bridge,E05000603,537738.0001,188039.0001,-0.012169845,51.57389374,03/20/2022,££
Drum,557-559 Lea Bridge Road,Leyton,London,Waltham Forest,,,E09000031,Lea Bridge,E05000603,537753.0001,188124.0001,-0.011920168,51.57465397,03/20/2022,£
Hare & Hounds,282 Lea Bridge Road,Leyton,London,Waltham Forest,,,E09000031,Lea Bridge,E05000603,536776.0001,187428.0001,-0.0262824,51.56863691,03/20/2022,£££
George Tavern,373 Commercial Road,London,Stepney,Tower Hamlets,,,E09000030,Stepney Green,E05009334,535205.0001,181288.0001,-0.051297339,51.51383426,03/20/2022,£
Peacock,145 Aylward Street,London,Stepney,Tower Hamlets,,,E09000030,Stepney Green,E05009334,535657.0001,181468.0001,-0.044717475,51.5153436,03/20/2022,£
Walnut Tree,857-861 High Road,Leytonstone,London,Waltham Forest,,,E09000031,Leytonstone,E05000605,539554.0001,187546.0001,0.013825436,51.56901655,03/20/2022,£
Sir Alfred Hitchcock Hotel,145 Whipps Cross Road,Leytonstone,London,Waltham Forest,,,E09000031,Forest,E05000595,539509.0001,188307.0001,0.013478743,51.57586667,03/20/2022,£££
